,support,itemsets,support_pct
555503,1.0,"frozenset({'Q23_Nielsengebiete.1', 'Q88_Alter.5', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555504,1.0,"frozenset({'Q23_Nielsengebiete.1', 'Q88_Nutzung Smartphone.1', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555505,1.0,"frozenset({'Q23_Nielsengebiete.1', 'Q88_Berufstätigkeit des Befragten.2', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555506,1.0,"frozenset({'Q23_Bundesländer.4', 'Q23_Bundesländer', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555507,1.0,"frozenset({'Q102_Anzahl Endgeräte für Internetnutzung', 'Q23_Bundesländer', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555508,1.0,"frozenset({'Q102_Dauer der Kundenbeziehung.5', 'Q23_Bundesländer', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555509,1.0,"frozenset({'Q102_Geschlecht.1', 'Q23_Bundesländer', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555510,1.0,"frozenset({'Q23_Bundesländer', 'Q30_Berufstätigkeit des Befragten.1', 'Q116_Alter.1'})",100.0
555438,1.0,"frozenset({'Q23_Nielsengebiete.1', 'Q128_Schnäppchen-Jäger', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555437,1.0,"frozenset({'Q30_Berufstätigkeit des Befragten.1', 'Q23_Nielsengebiete.1', 'Q128_Bundesländer.11'})",100.0
555436,1.0,"frozenset({'Q23_Nielsengebiete.1', 'Q30_Berufstätigkeit des Befragten.1', 'Q129_Bundesländer.2'})",100.0
555373,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q29_BIK-Stadtregion (in Tausend)', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555363,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q30_Berufstätigkeit des Befragten.1', 'Q132_Nielsengebiete'})",100.0
555364,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q30_Berufstätigkeit des Befragten.1', 'Q132_Verhältnis zu sozialen Medien.2'})",100.0
555365,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q30_Berufstätigkeit des Befragten.1', 'Q132_Nutzung Payback'})",100.0
555366,1.0,"frozenset({'Q30_Berufstätigkeit des Befragten.1', 'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q133_Kontaktaufn.: Kontaktformular Website'})",100.0
555367,1.0,"frozenset({'Q133_BKK (Fortsetzung).13', 'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555368,1.0,"frozenset({'Q133_Bildungsstatus', 'Q30_Berufstätigkeit des Befragten.1', 'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops'})",100.0
555369,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q9_Net Promoter Score', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555370,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q9_Kunden-begeisterung', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555371,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q30_Berufstätigkeit des Befragten.1', 'Q9_Legt Wert auf Nachhaltigkeit'})",100.0
555372,1.0,"frozenset({'Q29_Personen im Haushalt.3', 'Q30_Berufstätigkeit des Befragten.1', 'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops'})",100.0
555374,1.0,"frozenset({'Q29_Nutzung quad Newsletter', 'Q30_Berufstätigkeit des Befragten.1', 'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops'})",100.0
555435,1.0,"frozenset({'Q23_Nielsengebiete.1', 'Q129_Alter', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555375,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q108_Personen im Haushalt.2', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555376,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q30_Berufstätigkeit des Befragten.1', 'Q108_Arbeitswochenstunden.2'})",100.0
555377,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q108_Beruf', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555378,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q30_Berufstätigkeit des Befragten.1', 'Q109_BIK-Stadtregion (in Tausend)'})",100.0
555379,1.0,"frozenset({'Q30_Berufstätigkeit des Befragten.1', 'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q109_Anzahl Endgeräte für Internetnutzung.3'})",100.0
555380,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q109_Digitalisierung ist eher positiv als negativ', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555381,1.0,"frozenset({'Q28_Zuf. Schnelligkeit der Bearbeitung.1', 'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555382,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q30_Berufstätigkeit des Befragten.1', 'Q28_Nutzung quad persönl. Kundenbereich.1'})",100.0
555383,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q28_Berufstätigkeit des Befragten.4', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555384,1.0,"frozenset({'Q98_Haushaltstypologie.4', 'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555362,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q30_Berufstätigkeit des Befragten.1', 'Q130_Alter'})",100.0
555361,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q30_Berufstätigkeit des Befragten.1', 'Q130_Berufstätigkeit des Befragten.3'})",100.0
555360,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q130_Kontaktaufn.: Videotelefonie', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555359,1.0,"frozenset({'Q131_Haushaltsnettoeinkommen in Euro', 'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555338,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q115_Berufstätigkeit des Befragten.2', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555339,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q30_Berufstätigkeit des Befragten.1', 'Q101_Arbeitswochenstunden.3'})",100.0
555340,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q101_Beruf.2', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555341,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q30_Berufstätigkeit des Befragten.1', 'Q101_Haushaltstypologie.1'})",100.0
555342,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q129_Personen im Haushalt.1', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555343,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q129_Alter', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555344,1.0,"frozenset({'Q30_Berufstätigkeit des Befragten.1', 'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q129_Bundesländer.2'})",100.0
555345,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q30_Berufstätigkeit des Befragten.1', 'Q128_Bundesländer.11'})",100.0
555346,1.0,"frozenset({'Q128_Schnäppchen-Jäger', 'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555347,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q128_Guter Ruf.1', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555348,1.0,"frozenset({'Q100_Anpassung Zusatzbeitrag.1', 'Q30_Berufstätigkeit des Befragten.1', 'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops'})",100.0
555349,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q30_Berufstätigkeit des Befragten.1', 'Q100_Bundesländer.1'})",100.0
555350,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q100_BKK (Fortsetzung).17', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555351,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q114_Arbeitswochenstunden.2', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555352,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q114_Bundesländer.14', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555353,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q114_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555354,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q30_Berufstätigkeit des Befragten.1', 'Q21_Nutzung quad Video-/Onlineberatung'})",100.0
555355,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q30_Berufstätigkeit des Befragten.1', 'Q21_Kontaktaufn.: Videotelefonie'})",100.0
555356,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q30_Berufstätigkeit des Befragten.1', 'Q21_Nutzung quad Wahltarif'})",100.0
555357,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q30_Berufstätigkeit des Befragten.1', 'Q131_Bildungsstatus.2'})",100.0
555358,1.0,"frozenset({'Q131_Berufstätigkeit des Befragten.3', 'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555385,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q98_Bevorzugung stationäre Geschäfte vor Onlineshops.2', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555386,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q98_Zuf. Aktive Betreuung', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555387,1.0,"frozenset({'Q99_Zuf. Aktive Betreuung.2', 'Q30_Berufstätigkeit des Befragten.1', 'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops'})",100.0
555412,1.0,"frozenset({'Q88_Nutzung Smartphone.1', 'Q30_Berufstätigkeit des Befragten.1', 'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops'})",100.0
555414,1.0,"frozenset({'Q23_Nielsengebiete.1', 'Q23_Bundesländer', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555415,1.0,"frozenset({'Q23_Nielsengebiete.1', 'Q23_Bundesländer.4', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555416,1.0,"frozenset({'Q23_Nielsengebiete.1', 'Q102_Anzahl Endgeräte für Internetnutzung', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555417,1.0,"frozenset({'Q23_Nielsengebiete.1', 'Q102_Dauer der Kundenbeziehung.5', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555418,1.0,"frozenset({'Q23_Nielsengebiete.1', 'Q102_Geschlecht.1', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555419,1.0,"frozenset({'Q23_Nielsengebiete.1', 'Q30_Berufstätigkeit des Befragten.1', 'Q116_Alter.1'})",100.0
555420,1.0,"frozenset({'Q23_Nielsengebiete.1', 'Q116_Arbeitswochenstunden', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555421,1.0,"frozenset({'Q23_Nielsengebiete.1', 'Q116_Wohnsituation', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555422,1.0,"frozenset({'Q23_Nielsengebiete.1', 'Q117_Anzahl Endgeräte für Internetnutzung.4', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555423,1.0,"frozenset({'Q23_Nielsengebiete.1', 'Q117_Anzahl Endgeräte für Internetnutzung.3', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555424,1.0,"frozenset({'Q23_Nielsengebiete.1', 'Q30_Berufstätigkeit des Befragten.1', 'Q117_BKK.2'})",100.0
555425,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q23_Nielsengebiete.1', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555426,1.0,"frozenset({'Q23_Nielsengebiete.1', 'Q22_Digitalisierung ist eher positiv als negativ.2', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555427,1.0,"frozenset({'Q23_Nielsengebiete.1', 'Q22_Net Promoter Score', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555428,1.0,"frozenset({'Q23_Nielsengebiete.1', 'Q115_Geschlecht', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555429,1.0,"frozenset({'Q23_Nielsengebiete.1', 'Q115_Bildungsstatus', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555430,1.0,"frozenset({'Q23_Nielsengebiete.1', 'Q115_Berufstätigkeit des Befragten.2', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555431,1.0,"frozenset({'Q23_Nielsengebiete.1', 'Q30_Berufstätigkeit des Befragten.1', 'Q101_Arbeitswochenstunden.3'})",100.0
555432,1.0,"frozenset({'Q23_Nielsengebiete.1', 'Q101_Beruf.2', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555433,1.0,"frozenset({'Q23_Nielsengebiete.1', 'Q30_Berufstätigkeit des Befragten.1', 'Q101_Haushaltstypologie.1'})",100.0
555434,1.0,"frozenset({'Q23_Nielsengebiete.1', 'Q129_Personen im Haushalt.1', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555413,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q88_Berufstätigkeit des Befragten.2', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555411,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q88_Alter.5', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555388,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q99_Gesetzliche Krankenkasse.2', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555410,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q77_30.573116001834602', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555389,1.0,"frozenset({'Q30_Berufstätigkeit des Befragten.1', 'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q99_Vergleich Kassensysteme.1'})",100.0
555390,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q70_63.89293945455572', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555391,1.0,"frozenset({'Q70_61.777600178356806', 'Q30_Berufstätigkeit des Befragten.1', 'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops'})",100.0
555392,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q30_Berufstätigkeit des Befragten.1', 'Q70_64.20520686777013'})",100.0
555393,1.0,"frozenset({'Q58_Reklamationszufriedenheit', 'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555394,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q58_Kontaktaufn.: Videotelefonie', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555395,1.0,"frozenset({'Q30_Berufstätigkeit des Befragten.1', 'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q58_Nutzung quad Video-/Onlineberatung'})",100.0
555396,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q30_Berufstätigkeit des Befragten.1', 'Q59_BKK (Fortsetzung).8'})",100.0
555397,1.0,"frozenset({'Q59_Geschlecht', 'Q30_Berufstätigkeit des Befragten.1', 'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops'})",100.0
555398,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q59_Geschlecht.1', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555399,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q89_BKK', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555400,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q30_Berufstätigkeit des Befragten.1', 'Q89_BKK.5'})",100.0
555401,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q89_BKK (Fortsetzung).17', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555402,1.0,"frozenset({'Q76_94.55611866412475', 'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555403,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q76_83.2695611882146', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555404,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q30_Berufstätigkeit des Befragten.1', 'Q76_80.46947200696766'})",100.0
555405,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q30_Berufstätigkeit des Befragten.1', 'Q62_BIK-Stadtregion (in Tausend).4'})",100.0
555406,1.0,"frozenset({'Q62_Beruf.1', 'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555407,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q30_Berufstätigkeit des Befragten.1', 'Q62_Bundesländer.5'})",100.0
555408,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q77_20.967204025320665', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555409,1.0,"frozenset({'Q27_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q77_48.75560286184606', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555944,1.0,"frozenset({'Q102_Geschlecht.1', 'Q30_Berufstätigkeit des Befragten.1', 'Q62_Bundesländer.5'})",100.0
555946,1.0,"frozenset({'Q102_Geschlecht.1', 'Q77_48.75560286184606', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
555132,1.0,"frozenset({'Q30_Berufstätigkeit des Befragten.1', 'Q27_Bevorzugung von nachhaltigen Produkten', 'Q27_Bundesländer.11'})",100.0
556492,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q29_Nutzung quad Newsletter', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556482,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q30_Berufstätigkeit des Befragten.1', 'Q132_Verhältnis zu sozialen Medien.2'})",100.0
556483,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q30_Berufstätigkeit des Befragten.1', 'Q132_Nutzung Payback'})",100.0
556484,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q30_Berufstätigkeit des Befragten.1', 'Q133_Kontaktaufn.: Kontaktformular Website'})",100.0
556485,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q30_Berufstätigkeit des Befragten.1', 'Q133_BKK (Fortsetzung).13'})",100.0
556486,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q133_Bildungsstatus', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556487,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q9_Net Promoter Score', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556488,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q9_Kunden-begeisterung', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556489,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q30_Berufstätigkeit des Befragten.1', 'Q9_Legt Wert auf Nachhaltigkeit'})",100.0
556490,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q29_Personen im Haushalt.3', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556491,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q29_BIK-Stadtregion (in Tausend)', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556493,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q108_Personen im Haushalt.2', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556505,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q99_Zuf. Aktive Betreuung.2', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556494,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q30_Berufstätigkeit des Befragten.1', 'Q108_Arbeitswochenstunden.2'})",100.0
556495,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q108_Beruf', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556496,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q30_Berufstätigkeit des Befragten.1', 'Q109_BIK-Stadtregion (in Tausend)'})",100.0
556497,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q30_Berufstätigkeit des Befragten.1', 'Q109_Anzahl Endgeräte für Internetnutzung.3'})",100.0
556498,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q109_Digitalisierung ist eher positiv als negativ', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556499,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q28_Zuf. Schnelligkeit der Bearbeitung.1', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556500,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q30_Berufstätigkeit des Befragten.1', 'Q28_Nutzung quad persönl. Kundenbereich.1'})",100.0
556501,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q28_Berufstätigkeit des Befragten.4', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556502,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q30_Berufstätigkeit des Befragten.1', 'Q98_Haushaltstypologie.4'})",100.0
556503,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q98_Bevorzugung stationäre Geschäfte vor Onlineshops.2', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556481,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q30_Berufstätigkeit des Befragten.1', 'Q132_Nielsengebiete'})",100.0
556480,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q30_Berufstätigkeit des Befragten.1', 'Q130_Alter'})",100.0
556479,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q30_Berufstätigkeit des Befragten.1', 'Q130_Berufstätigkeit des Befragten.3'})",100.0
556478,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q130_Kontaktaufn.: Videotelefonie', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556457,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q30_Berufstätigkeit des Befragten.1', 'Q101_Arbeitswochenstunden.3'})",100.0
556458,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q101_Beruf.2', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556459,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q30_Berufstätigkeit des Befragten.1', 'Q101_Haushaltstypologie.1'})",100.0
556460,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q129_Personen im Haushalt.1', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556461,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q129_Alter', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556462,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q30_Berufstätigkeit des Befragten.1', 'Q129_Bundesländer.2'})",100.0
556463,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q30_Berufstätigkeit des Befragten.1', 'Q128_Bundesländer.11'})",100.0
556464,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q128_Schnäppchen-Jäger', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556465,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q128_Guter Ruf.1', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556466,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q100_Anpassung Zusatzbeitrag.1', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556467,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q30_Berufstätigkeit des Befragten.1', 'Q100_Bundesländer.1'})",100.0
556468,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q100_BKK (Fortsetzung).17', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556469,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q114_Arbeitswochenstunden.2', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556470,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q114_Bundesländer.14', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556471,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q114_Bevorzugung stationäre Geschäfte vor Onlineshops', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556472,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q30_Berufstätigkeit des Befragten.1', 'Q21_Nutzung quad Video-/Onlineberatung'})",100.0
556473,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q30_Berufstätigkeit des Befragten.1', 'Q21_Kontaktaufn.: Videotelefonie'})",100.0
556474,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q30_Berufstätigkeit des Befragten.1', 'Q21_Nutzung quad Wahltarif'})",100.0
556475,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q30_Berufstätigkeit des Befragten.1', 'Q131_Bildungsstatus.2'})",100.0
556476,1.0,"frozenset({'Q131_Berufstätigkeit des Befragten.3', 'Q30_Berufstätigkeit des Befragten.1', 'Q22_Verhältnis zu sozialen Medien.2'})",100.0
556477,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q131_Haushaltsnettoeinkommen in Euro', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556504,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q98_Zuf. Aktive Betreuung', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
556506,1.0,"frozenset({'Q22_Verhältnis zu sozialen Medien.2', 'Q99_Gesetzliche Krankenkasse.2', 'Q30_Berufstätigkeit des Befragten.1'})",100.0
